table_id,series_family,role,series_id,dimensions_json,forecast_scope,measure_code,is_forecast_target,is_auxiliary_feature,duplicate_group,authoritative_source,n_periods,n_non_null,coverage_ratio,zero_fraction,variance,time_first,time_last,selected,selection_reason
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=3521|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""3521"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,44,0.8148148148148148,0.9772727272727273,2.6875,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=3522|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""3522"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,40,0.7407407407407407,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4110|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4110"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,20,0.37037037037037035,0.8,8.54,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4120|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4120"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,53,0.9814814814814815,0.0,270.81167675329294,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4131|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4131"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,46,0.8518518518518519,0.9782608695652174,0.531663516068053,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4132|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4132"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,44,0.8148148148148148,0.9090909090909091,303.19628099173565,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4211|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4211"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,27,0.5,0.4444444444444444,207.52537722908093,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4212|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4212"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,29,0.5370370370370371,0.7931034482758621,9.284185493460164,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4213|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4213"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4214|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4214"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,47,0.8703703703703703,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4221|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4221"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,21,0.3888888888888889,0.5714285714285714,94.33106575963723,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4222|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4222"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,48,0.8888888888888888,0.125,863.8641493055557,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4223|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4223"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,35,0.6481481481481481,0.9714285714285714,0.6938775510204078,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4224|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4224"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,36,0.6666666666666666,0.0,101.58024691358025,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4225|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4225"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,49,0.9074074074074074,0.20408163265306123,612.8421491045398,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4226|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4226"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,33,0.6111111111111112,0.3939393939393939,47.88429752066115,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4227|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4227"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,46,0.8518518518518519,0.4782608695652174,670.9815689981093,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4229|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4229"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,31,0.5740740740740741,0.7096774193548387,38.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4311|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4311"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,37,0.6851851851851852,0.05405405405405406,84.3535427319211,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4312|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4312"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,37,0.6851851851851852,0.8378378378378378,8.454346238130022,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4313|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4313"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,37,0.6851851851851852,0.02702702702702703,62.94083272461652,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4321|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4321"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,19,0.35185185185185186,0.47368421052631576,84.97506925207757,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4322|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4322"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,21,0.3888888888888889,0.9047619047619048,2.6303854875283452,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4323|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4323"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,39,0.7222222222222222,0.7692307692307693,23.684418145956613,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4411|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4411"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,17,0.3148148148148148,0.7647058823529411,149.75778546712803,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4412|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4412"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,37,0.6851851851851852,0.08108108108108109,1349.6639883126368,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4413|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4413"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4415|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4415"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,46,0.8518518518518519,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4416|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4416"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,13,0.24074074074074073,0.5384615384615384,11.455621301775146,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=4419|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""4419"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,23,0.42592592592592593,0.6956521739130435,14.192816635160675,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5111|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5111"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,50,0.9259259259259259,0.92,95.30759999999998,2013Q1,2026Q2,False,mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5112|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5112"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,52,0.9629629629629629,0.9615384615384616,4.548446745562129,2013Q1,2026Q2,False,mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5113|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5113"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,38,0.7037037037037037,0.23684210526315788,164.71745152354572,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5120|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5120"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,0.0,12469.063443072702,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5131|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5131"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,0.0,12217.407407407412,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5132|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5132"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,31,0.5740740740740741,0.2903225806451613,1628.4099895941724,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5141|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5141"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,0.0,299.16358024691357,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5142|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5142"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,52,0.9629629629629629,0.0,24.06619822485207,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5151|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5151"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,40,0.7407407407407407,0.0,32.074374999999996,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5152|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5152"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,39,0.7222222222222222,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5153|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5153"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,0.0,9611.358024691357,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5161|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5161"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5163|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5163"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,51,0.9444444444444444,0.9803921568627451,7.689350249903886,2013Q1,2026Q2,False,mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5164|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5164"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,27,0.5,0.48148148148148145,13.796982167352537,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5165|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5165"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,21,0.3888888888888889,0.9523809523809523,2.90249433106576,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5169|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5169"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,42,0.7777777777777778,1.0,0.0,2013Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5211|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5211"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,44,0.8148148148148148,0.13636363636363635,367.36105371900834,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5212|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5212"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,50,0.9259259259259259,0.96,2.8176,2013Q1,2026Q2,False,mostly_zero
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5221|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5221"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,38,0.7037037037037037,0.02631578947368421,31.548476454293624,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5222|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5222"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,41,0.7592592592592593,0.024390243902439025,23.841760856632956,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5223|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5223"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,0.0,128915.4060356653,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5230|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5230"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,44,0.8148148148148148,0.022727272727272728,261.7040289256198,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5241|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5241"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,52,0.9629629629629629,1.0,0.0,2013Q1,2026Q2,False,mostly_zero;no_variation
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5242|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5242"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,40,0.7407407407407407,0.15,188.494375,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5243|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5243"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,48,0.8888888888888888,0.14583333333333334,1338.234375,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5244|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5244"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,54,1.0,0.0,5177.740740740741,2013Q1,2026Q2,True,accepted
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5245|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5245"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,36,0.6666666666666666,0.027777777777777776,519.3302469135801,2013Q1,2026Q2,False,insufficient_non_null_quarters
12tu,KEHA_occupation,panel_target,12tu::Alue=MK17|Ammattiryhmä=5246|Työmarkkina-asema=SSS|contentscode=AVPAIKATYHT,"{""Alue"": ""MK17"", ""Ammattiryhmä"": ""5246"", ""Työmarkkina-asema"": ""SSS"", ""contentscode"": ""AVPAIKATYHT""}",province_occupation,AVPAIKATYHT,True,False,,12tu,54,53,0.9814814814814815,0.0,642.2477750089,2013Q1,2026Q2,True,accepted
